OpenTime,Open,High,Low,Close,Volume,SMA_10,RSI,MACD,MACD_Signal
23/04/2019,5357.14,5600,5332.41,5493.31,41262.10392,5244.823,64.13345,252.0289,260.2370063
24/04/2019,5490.91,5582.2,5333.35,5415,48224.15241,5273.193,54.70434,248.07088,257.8037807
25/04/2019,5415,5491.84,5102,5219.9,49636.08995,5292.688,59.74817,226.57931,251.5588873
26/04/2019,5220.47,5510,5161.62,5314.1,48912.29451,5306.726,62.069,214.67362,244.1818344
27/04/2019,5315,5342.5,5257.67,5295.69,15422.89694,5316.013,61.2018,201.43078,235.6316226
28/04/2019,5295.69,5340,5259.48,5307.52,14371.43387,5320.921,58.44176,189.70352,226.4460023
29/04/2019,5309.81,5332,5178.8,5238.14,19918.13508,5318.867,60.58782,172.81905,215.7206121
30/04/2019,5238.14,5339.98,5192.15,5320.81,22238.06823,5321.775,57.81836,164.21579,205.4196473
01/05/2019,5321.94,5402,5316.2,5383.2,17217.47322,5334.481,59.26013,160.58091,196.4519008
02/05/2019,5383.2,5538,5370,5492.87,22795.78784,5348.054,61.40213,164.6517,190.0918609
03/05/2019,5494.81,5844,5477.57,5772.69,46297.17285,5375.992,69.65486,188.28651,189.7307917
04/05/2019,5770.62,5900,5587.45,5829.45,39682.40899,5417.437,70.1953,209.18597,193.6218268
05/05/2019,5829.83,5839.9,5696,5775.62,23822.54378,5473.009,69.24656,218.88216,198.6738944
06/05/2019,5773.18,5805,5619.14,5747.79,25256.59633,5516.378,65.30316,221.76446,203.2920076
07/05/2019,5749.92,6028.41,5747.74,5846.34,39905.06442,5571.443,64.24945,229.35698,208.5050015
08/05/2019,5846.34,6014.72,5772.2,5987.29,23074.18691,5639.42,71.98764,243.93565,215.5911313
09/05/2019,5986.66,6224.55,5983.71,6209.18,27453.01144,5736.524,87.24194,270.27842,226.5285893
10/05/2019,6209.95,6468.92,6172,6373.33,36623.61079,5841.776,87.88024,300.93183,241.4092384
11/05/2019,6375.16,7343.99,6372.85,7076.22,74022.42439,6011.078,92.74756,377.58962,268.645314
12/05/2019,7076.24,7521.78,6750,6967.31,86948.97534,6158.522,88.07399,424.65814,299.8478792
13/05/2019,6968.24,8100,6870,7790.71,85804.73533,6360.324,93.50413,522.38011,344.3543252
14/05/2019,7795.62,8366,7599.56,7947.56,76583.7226,6572.135,93.66433,605.50211,396.5838815
15/05/2019,7945.26,8249,7850,8169.87,37884.32721,6811.56,93.98417,681.46,453.5591054
16/05/2019,8169.08,8320,7705,7866.59,69630.514,7023.44,85.30829,709.01197,504.6496782
17/05/2019,7868.67,7925,6913,7355.26,88752.00816,7174.332,72.02339,681.7285,540.0654432
18/05/2019,7355.28,7458,7156.61,7257.45,37054.94478,7301.348,69.64788,644.78108,561.0085697
19/05/2019,7257.32,8275.09,7243.08,8148.48,65577.44206,7495.278,76.53505,679.56504,584.7198647
20/05/2019,8147.94,8156.03,7553,7938.15,65859.20856,7651.76,73.53363,682.29465,604.2348216
21/05/2019,7937.16,8042.32,7771,7904.87,52301.75225,7734.625,72.43184,674.00298,618.1884525
22/05/2019,7904.48,8016,7465,7628.43,49136.99459,7800.737,67.3706,637.77351,622.1054643
23/05/2019,7627.8,7940.98,7461,7851.51,49648.1847,7806.817,67.37882,619.91608,621.6675884
24/05/2019,7849.95,8130,7766,7964.87,46664.78533,7808.548,67.02437,607.90362,618.9147938
25/05/2019,7964.52,8091.8,7908.34,8025.41,28414.32882,7794.102,61.77086,596.39386,614.4106074
26/05/2019,8023,8740,7833.42,8614.43,49652.14457,7868.886,68.25242,627.56709,617.0419035
27/05/2019,8612.54,8908.32,8589,8756.32,51886.76879,8008.992,62.60406,656.15765,624.8650537
28/05/2019,8752.52,8798.49,8510.63,8715.64,31470.55153,8154.811,60.33928,667.83496,633.4590355
29/05/2019,8716.87,8750,8406.6,8645.68,33880.86592,8204.531,56.67892,663.79234,639.5256966
30/05/2019,8646.5,9074.26,8005,8269.54,70379.99852,8237.67,55.54281,623.05499,636.2315552
31/05/2019,8267.1,8594,8108.5,8555,44727.49162,8302.683,67.59655,606.80966,630.3471757
01/06/2019,8555,8626,8442.36,8544.07,31868.23416,8394.247,69.36433,586.29471,621.5366836
02/06/2019,8545.1,8814.78,8524,8725.98,27835.13327,8481.694,61.05043,578.05167,612.8396812
03/06/2019,8726,8800.95,8080.8,8115.82,45692.9651,8496.789,52.94854,516.33223,593.5381913
04/06/2019,8115.66,8115.66,7481.02,7687.03,74143.94894,8462.951,46.80433,427.88695,560.4079424
05/06/2019,7687.04,7896.7,7572.78,7776.5,48679.65646,8379.158,52.29823,360.85321,520.4969961
06/06/2019,7778.08,7868.13,7444.58,7786.7,36624.11875,8282.196,48.92289,305.03529,477.4046551
07/06/2019,7787.57,8100,7737.49,7980.53,33942.22566,8208.685,50.25348,273.28934,436.5815917
08/06/2019,7978.94,8044.65,7751,7893.62,22657.32963,8133.479,47.88483,238.36975,396.9392241
09/06/2019,7895.28,7935,7506.66,7628.13,31568.46516,8069.338,32.3359,187.11595,354.9745694
10/06/2019,7627.57,8020,7511,7982.75,36756.07847,8012.113,37.12669,173.11624,318.6029028
11/06/2019,7981,8010,7692.23,7884.9,30334.99943,7946.196,36.43344,152.36927,285.3561756
12/06/2019,7884.9,8200,7788.99,8127.64,41597.08262,7886.362,41.99196,153.74199,259.0333388
13/06/2019,8127.64,8309.82,8010.03,8218.54,30467.76434,7896.634,49.13538,160.31672,239.290016
14/06/2019,8216.44,8684.41,8144.32,8650,39835.24626,7992.931,51.5346,198.05936,231.0438846
15/06/2019,8650.88,8864.99,8567.63,8808.7,31791.63604,8096.151,54.07998,238.03254,232.4416159
16/06/2019,8810.77,9333,8760,8953.33,63289.25122,8212.814,53.54597,278.17538,241.588368
17/06/2019,8953,9444,8950,9313.96,47895.48537,8346.157,70.26473,335.22443,260.3155805
18/06/2019,9312.13,9336.36,8950,9081.55,51554.5694,8464.95,75.26451,357.56093,279.7646509
19/06/2019,9081.97,9304,8960,9255.49,32147.7065,8627.686,75.9991,384.86183,300.7840863
20/06/2019,9253.76,9590,9175.2,9517.12,34556.05398,8781.123,77.94841,422.7363,325.1745286
21/06/2019,9518.06,10174.99,9518.06,10159.86,50484.41589,9008.619,80.74112,498.86523,359.9126683
22/06/2019,10159.86,11160,9921.72,10729.5,104169.448,9268.805,85.2075,598.26669,407.5834732
23/06/2019,10729,11392.64,10555.18,10906.07,57445.32395,9537.558,91.61449,683.41284,462.7493458
24/06/2019,10905.95,11143.63,10620.8,11056.59,43101.04529,9778.217,91.15618,754.34189,521.0678547
25/06/2019,11056.59,11850,11026,11820.86,61276.68665,10079.433,94.71889,862.28401,589.311085
26/06/2019,11821.28,13970,11741,13093.8,155930.1474,10493.48,95.72066,1038.57251,679.1633703
27/06/2019,13098.38,13478.04,10525.1,11329.99,173894.8209,10695.083,71.89962,1024.15191,748.1610785
28/06/2019,11329.99,12480,10982.88,12400.63,95795.20396,11026.991,74.21927,1086.58965,815.8467932
29/06/2019,12407.06,12441.54,11475.02,11903.13,69642.07416,11291.755,69.14427,1083.43871,869.3651771
30/06/2019,11903.13,12180,10766.03,10854.1,84512.53044,11425.453,60.57597,984.93984,892.4801103
01/07/2019,10854.1,11282.28,10030,10624.93,90962.26827,11471.96,57.40259,878.26261,889.6366104
02/07/2019,10624.9,10938.75,9727,10842.85,109561.0387,11483.295,59.96174,802.05882,872.121053
03/07/2019,10844.98,11991.89,10841.04,11940,96815.90029,11586.688,63.74764,820.73667,861.8441759
04/07/2019,11940,12000,11055,11145.67,66512.22189,11595.596,57.90848,762.65183,842.0057058
05/07/2019,11145.67,11406.83,10796.44,10970.73,63534.35058,11510.583,54.12512,694.49724,812.504013
06/07/2019,10982.41,11665,10964.51,11256.49,51469.49633,11326.852,52.76069,655.98095,781.1993998
07/07/2019,11256.45,11538,11094.37,11406.24,38884.7956,11334.477,52.62757,630.27467,751.0144528
08/07/2019,11410,12338.03,11220,12238.6,52182.36722,11318.274,55.79441,669.35089,734.6817397
09/07/2019,12238.6,12794.73,12068,12543.41,78442.13034,11382.302,53.70915,716.65356,731.0761033
10/07/2019,12548.51,13147.08,11569,12108.37,109246.045,11507.729,44.46525,710.84302,727.0294861
11/07/2019,12108.11,12111.73,11000,11342.89,87506.46106,11579.525,50.08161,637.12589,709.0487674
12/07/2019,11342.88,11885,11073,11757.22,56321.85828,11670.962,45.5612,605.16158,688.2713305
13/07/2019,11757.22,11799.98,10830,11355.76,54245.59455,11612.538,46.17306,541.19659,658.8563828
14/07/2019,11355.78,11452,10103,10174.18,72517.57924,11515.389,45.33284,390.65699,605.2165052
15/07/2019,10174.18,11100,9860,10838.72,81922.42633,11502.188,51.38475,321.27267,548.4277386
16/07/2019,10833.78,11028,9350.01,9439.59,97219.44341,11320.498,42.1171,151.639,469.0699906
17/07/2019,9430.17,9957,9060,9667.92,84942.67272,11146.666,35.85579,35.2214,382.300273
18/07/2019,9668.86,10788,9252,10627.16,80283.31025,10985.522,46.8371,20.13022,309.8662626
19/07/2019,10628.64,10769.71,10121.84,10504.29,56546.93213,10781.61,47.13654,-1.72435,247.5481395
20/07/2019,10505.78,11068.99,10350,10740.23,47331.89985,10644.796,46.81119,-0.00581,198.03735
21/07/2019,10740.27,10817.9,10288,10589.45,38834.28794,10569.452,44.95553,-10.68734,156.2924126
22/07/2019,10590.15,10683.16,10100,10340.31,40467.95484,10427.761,37.36608,-38.80868,117.2721941
23/07/2019,10343.08,10343.97,9822,9864.91,47624.37071,10278.676,32.56925,-98.32245,74.15326464
24/07/2019,9864.78,9937,9525,9763.28,43475.38038,10237.586,34.04668,-151.93681,28.93525049
25/07/2019,9763.4,10175,9720.03,9879.87,37873.35473,10141.701,39.0835,-182.91025,-13.4338502
26/07/2019,9882.15,9889.98,9637,9824,27167.46322,10180.142,34.7598,-209.54962,-52.6570036
27/07/2019,9824,10188.66,9333,9476.52,43809.7783,10161.002,35.05817,-255.75209,-93.27602017
28/07/2019,9478.92,9594.99,9165,9541.54,29401.02294,10052.44,43.88394,-283.84927,-131.3906697
29/07/2019,9541.54,9729,9395,9507.64,29021.93741,9952.775,35.34479,-305.33225,-166.1789864
30/07/2019,9509.07,9714.28,9402,9574.21,32536.36883,9836.173,52.0977,-313.37365,-195.6179201
31/07/2019,9575,10109.8,9555,10080.53,39515.35456,9785.281,55.91683,-275.71249,-211.6368339
01/08/2019,10080.53,10467.86,9863.46,10374.99,41727.63703,9788.749,45.53202,-219.57417,-213.2243008
02/08/2019,10375,10670,10281.35,10523.75,42990.44422,9854.633,50.34166,-161.22199,-202.8238385
03/08/2019,10523.75,10904.77,10497.93,10816.86,33802.31882,9959.991,51.31892,-90.28519,-180.3161084
04/08/2019,10816.86,11040,10552,10929.23,39924.74514,10064.927,55.92649,-24.71504,-149.1958952
05/08/2019,10929.99,11937.52,10927.8,11828.8,65153.67371,10265.407,71.16106,98.6998,-99.61675594
06/08/2019,11830,12330.7,11226.7,11481.69,76705.38988,10465.924,73.85504,166.57787,-46.37783036
07/08/2019,11481.69,12141.17,11382.84,11975.03,69173.39035,10709.273,79.25232,257.21513,14.34076195
08/08/2019,11975.04,12060,11521,11999.77,51207.25717,10958.486,78.73568,327.26956,76.92652227
09/08/2019,11994.17,12045.68,11700,11879.99,39427.15259,11189.064,77.39472,368.87085,135.3153873
10/08/2019,11879.98,11985,11270,11309.31,42633.08705,11311.942,73.04973,351.73646,178.5996016
11/08/2019,11309.24,11600,11112.11,11549.97,26772.90691,11429.44,74.18997,353.50164,213.5800087
12/08/2019,11539.08,11577.89,11235.32,11396.08,17568.22708,11516.673,72.10584,338.57998,238.5800022
13/08/2019,11398.35,11456.16,10788.45,10892.71,33234.72968,11524.258,64.00229,282.87588,247.4391786
14/08/2019,10893.36,10897.48,9928.1,10050.37,54451.8475,11436.372,49.70104,168.81421,231.7141842
15/08/2019,10055.16,10460,9911,10293.93,38174.45112,11282.885,49.18831,96.95512,204.7623719
16/08/2019,10296.77,10536.03,9750,10331.54,51758.14292,11167.87,48.03149,42.5506,172.3200171
17/08/2019,10331.15,10465.14,10000,10216.02,29000.5812,10991.969,43.61425,-9.77421,135.901172
18/08/2019,10216.05,10500,10080,10306.78,24085.39517,10822.67,43.35405,-43.41793,100.0373525
19/08/2019,10306.17,10930,10258.6,10915.54,37243.31922,10726.225,39.60343,-20.72012,75.88585777
20/08/2019,10914.73,10949.96,10560,10760.51,32298.92168,10671.345,41.41461,-15.06788,57.69511031
21/08/2019,10760.51,10804.13,9858,10142.57,47355.71928,10530.605,28.81373,-59.76213,34.20366216
22/08/2019,10140.82,10242,9762,10099.88,34059.64274,10400.985,28.12492,-97.50341,7.86224696
23/08/2019,10099.9,10445,10019.79,10389.55,27550.33617,10350.669,33.48536,-102.85407,-14.28101585
24/08/2019,10388.16,10419.42,9890,10134.35,27692.45684,10359.067,36.00238,-126.23188,-36.67118927
25/08/2019,10134.61,10333,9906.97,10142.69,26271.6574,10343.943,32.25229,-142.444,-57.82575071
26/08/2019,10142.69,10604,10137.93,10372.25,41687.5116,10348.014,37.32993,-135.21002,-73.30260511
27/08/2019,10373.6,10391.08,10051.08,10185.05,28402.77538,10344.917,40.49912,-142.93486,-87.22905566
28/08/2019,10185.69,10299,9601.01,9721,42110.55538,10286.339,45.07799,-184.37643,-106.6585296
29/08/2019,9721,9724,9320,9498.44,35532.69491,10144.629,38.03735,-232.49781,-131.8263854
30/08/2019,9499.01,9696,9350.41,9584.54,26834.3181,10027.032,38.92802,-260.68182,-157.5974728
31/08/2019,9582.76,9684.51,9420.75,9587.47,17130.29007,9971.522,40.362,-279.55885,-181.9897483
01/09/2019,9588.74,9830,9520,9724.98,19545.40484,9934.032,41.20494,-280.19323,-201.6304446
02/09/2019,9723.59,10450,9712.5,10340,44740.24809,9929.077,41.31601,-228.43574,-206.9915039
03/09/2019,10340,10773,10272,10615.28,47998.37678,9977.17,47.88544,-163.32209,-198.2576206
04/09/2019,10611.85,10799,10369.89,10567.02,43943.88903,10019.603,57.40913,-114.2957,-181.4652358
05/09/2019,10565.92,10900,10450,10564.49,33970.96064,10038.827,58.22549,-74.78402,-160.1289918
06/09/2019,10563.13,10905.87,10150,10298.73,58799.64096,10050.195,48.37839,-64.17556,-140.9383051
07/09/2019,10298.71,10558,10288.57,10455.88,27637.87739,10123.683,55.9493,-42.59656,-121.2699563
08/09/2019,10455.9,10592.5,10208,10381.18,23984.67202,10211.957,54.30703,-31.16348,-103.2486617
09/09/2019,10381.24,10480,10068.5,10303.12,39835.72761,10283.815,48.67927,-28.07781,-88.21449186
10/09/2019,10302.58,10384.99,9953,10098.15,28915.41223,10334.883,48.35097,-41.69117,-78.90982796
11/09/2019,10098.19,10293,9880,10158.33,31953.82456,10378.218,59.80117,-47.08111,-72.54408503
12/09/2019,10158.75,10448.81,10040,10415.01,34511.16276,10385.719,70.23217,-30.29157,-64.09358146
13/09/2019,10415.01,10439,10153,10342.06,30280.33978,10358.397,66.81898,-22.61153,-55.79717207
14/09/2019,10344.13,10419.99,10222.33,10335.02,23621.53352,10335.197,66.56738,-16.89833,-48.01740347
15/09/2019,10332.81,10360,10252.15,10302.01,18047.65401,10308.949,63.40939,-14.86287,-41.38649753
16/09/2019,10303.34,10355,10078,10251.31,28971.40166,10304.207,47.20621,-17.14321,-36.53784018
17/09/2019,10249.68,10275,10128.01,10187.82,22914.32456,10277.401,34.46142,-23.79916,-33.99010509
18/09/2019,10187.48,10258.02,10100,10156.99,24250.2493,10254.982,34.90372,-31.2021,-33.43250429
19/09/2019,10156.41,10325,9653,10244.29,44826.28258,10249.099,38.90367,-29.68244,-32.68249153
20/09/2019,10243.7,10281,10061.39,10168.59,25088.49107,10256.143,44.80587,-34.19231,-32.98445485
21/09/2019,10167.92,10176.7,9900,9986.39,20544.1752,10238.949,31.62912,-51.8705,-36.76166333
22/09/2019,9985.15,10089,9853.97,10028.87,22049.27526,10200.335,35.85771,-61.7411,-41.75754978
23/09/2019,10028.05,10049.99,9615.77,9702.25,31937.23236,10136.354,29.89258,-94.82602,-52.37124479
24/09/2019,9702.2,9794.99,7800,8493.14,94007.3452,9952.166,17.87783,-216.11985,-85.12096515
25/09/2019,8497.55,8730,8215.64,8430.05,60783.89226,9764.97,15.45098,-313.72053,-130.8408791
26/09/2019,8430.05,8465.99,7750,8063.73,67930.85375,9546.212,4.97081,-415.83526,-187.8397545
27/09/2019,8063.49,8265,7852.15,8177.91,43882.92463,9345.221,9.19885,-481.99243,-246.6702892
28/09/2019,8177.47,8315,8001.09,8198.81,34473.60517,9149.403,9.93499,-526.66494,-302.6692198
29/09/2019,8199.38,8229.13,7890,8043.82,31544.21139,8929.356,9.50031,-568.02677,-355.7407299
30/09/2019,8043.04,8337.26,7710,8289.34,55865.48726,8741.431,17.11117,-574.37388,-399.4673601
01/10/2019,8289.97,8500,8173.05,8292.44,43479.58742,8572.036,17.57085,-572.55382,-434.0846527
02/10/2019,8292.67,8373.91,8151.22,8359.94,26243.38664,8405.143,19.63427,-559.21841,-459.1114034
03/10/2019,8360,8393,8060,8223.96,30488.28406,8257.314,16.41393,-553.24498,-477.9381185
04/10/2019,8224.43,8232.41,8005,8137.13,26476.3304,8221.713,16.35341,-549.18677,-492.1878481
05/10/2019,8137.09,8183.41,8012.98,8126.19,21907.61556,8191.327,17.33695,-540.62142,-501.8745632
06/10/2019,8127.55,8153.87,7785,7854.25,34676.10405,8170.379,14.66354,-549.44298,-511.3882457
07/10/2019,7855.3,8299.92,7762,8190.09,52202.0723,8171.597,25.50158,-523.30233,-513.7710635
08/10/2019,8190.82,8325,8088.75,8168.39,35452.65742,8168.555,41.44868,-498.58927,-510.7347049
09/10/2019,8170.79,8670,8115,8560.74,55038.70438,8220.247,52.93278,-442.24668,-497.0370996
10/10/2019,8562.15,8644,8414.52,8558.03,39137.94617,8247.116,63.25571,-393.27996,-476.285671
11/10/2019,8557.82,8779.51,8212.38,8258.5,50405.28442,8243.722,51.96577,-374.32802,-455.8941415
12/10/2019,8257.95,8400,8250,8300.09,21339.3341,8237.737,52.44576,-351.89608,-435.0945283
13/10/2019,8301.98,8451.37,8160,8275.01,27840.73995,8242.842,55.95663,-332.31166,-414.5379546
14/10/2019,8275.24,8388.85,8203,8348.2,29810.66325,8263.949,51.66433,-307.3422,-393.0988034
15/10/2019,8346.86,8403,8090,8159.29,32773.06248,8267.259,46.59304,-299.3465,-374.3483425
16/10/2019,8159.3,8181.16,7917,7991.74,34733.59397,8281.008,41.03761,-303.03652,-360.0859774
17/10/2019,7995.02,8124.92,7929.03,8070.58,29656.94916,8269.057,46.15974,-296.18492,-347.3057657
18/10/2019,8070.71,8115,7816.01,7947.01,31353.18142,8246.919,45.32585,-297.29897,-337.304406
19/10/2019,7946.89,8098.1,7866.92,7948.01,26627.88939,8185.646,45.59789,-294.704,-328.7843252
20/10/2019,7949.87,8297,7870,8223.35,34286.45265,8152.178,59.10369,-267.34802,-316.4970632
21/10/2019,8223.35,8333,8142.03,8197.27,30448.67954,8146.055,50.20903,-244.94902,-302.1874539
22/10/2019,8197.28,8297.99,8000,8020,34651.82866,8118.046,46.03873,-238.7497,-289.4999029
23/10/2019,8020.06,8047.59,7300,7466.62,63897.4571,8037.207,23.10476,-275.31616,-286.6631548
24/10/2019,7468.47,7503.68,7337.99,7412.41,32714.38327,7943.628,22.53421,-305.15204,-290.3609318
25/10/2019,7412.41,8799,7361,8655.02,90748.21817,7993.201,56.54622,-225.92463,-277.4736707
26/10/2019,8655.88,10370,8470.38,9230,162588.5854,8117.027,63.05316,-115.40988,-245.060912
27/10/2019,9230,9794.98,9074.34,9529.93,93833.5416,8262.962,66.35348,-3.583,-196.7653286
28/10/2019,9528.23,9902.1,9160,9205.14,80174.21732,8388.775,60.47999,58.16232,-145.7797995
29/10/2019,9204.45,9550,9072,9407.62,64158.46245,8534.736,65.216,122.02771,-92.21829835
30/10/2019,9407.62,9409.84,9001.01,9154.72,55241.78643,8627.873,63.88673,150.4997,-43.67469791
31/10/2019,9154.02,9405,8913,9140.85,54376.0249,8722.231,62.98112,169.98529,-0.942700445
01/11/2019,9140.86,9279,9030,9231.61,43594.81412,8843.392,65.70569,190.55473,37.35678635
02/11/2019,9231.4,9373.74,9186.21,9289.52,28923.06083,9025.682,66.17637,209.11843,71.70911549
03/11/2019,9289.85,9362.57,9066.14,9194.71,27894.37828,9203.912,62.24615,213.71633,100.1105591
04/11/2019,9196.46,9513.68,9115.84,9393.35,45894.45628,9277.745,64.45051,230.72909,126.2342652
05/11/2019,9392.4,9454.95,9175.76,9308.66,45935.87367,9285.611,65.92527,234.67288,147.921989
06/11/2019,9307.73,9440.91,9250.01,9339.05,37336.17037,9266.523,76.57459,237.51269,165.8401291
07/11/2019,9339.16,9375,9101,9216.2,39117.47085,9267.629,75.11116,227.23091,178.1182855
08/11/2019,9214,9261,8696,8773.73,62107.28924,9204.24,52.1263,181.28911,178.7524502
09/11/2019,8773.74,8880,8724.88,8809.41,29469.48141,9169.709,40.66256,146.07511,172.216983
10/11/2019,8809.18,9147.19,8750,9039.47,34422.0298,9159.571,38.76277,135.17349,164.808285
11/11/2019,9040.16,9072.32,8618.68,8733.27,44888.05355,9109.737,39.09581,100.66569,151.9797655
12/11/2019,8733.36,8888,8567.6,8821.94,40366.62947,9062.979,35.71443,79.55586,137.4949845
13/11/2019,8821.91,8844.99,8702,8777.12,26810.11692,9021.22,39.74927,58.53482,121.7029512
14/11/2019,8777.54,8800,8582.6,8646.68,33468.46896,8946.553,37.38326,30.99281,103.5609223
15/11/2019,8646.38,8790,8400,8471.73,46087.41775,8862.86,31.39901,-4.89501,81.86973555
16/11/2019,8471.62,8543,8400,8491.02,20902.29975,8778.057,30.07695,-31.41766,59.21225618
17/11/2019,8490.74,8635,8350.68,8502.4,27009.03708,8706.677,31.97607,-50.93167,37.18347038
18/11/2019,8502.87,8503.52,8060,8187.17,43017.69094,8648.021,20.39497,-90.78656,11.5894637
19/11/2019,8186.5,8218.63,8003,8133.64,43556.06103,8580.444,20.71178,-125.2475,-15.77792885
20/11/2019,8133.83,8264.29,8038.4,8098.01,32466.23098,8486.298,19.14678,-153.66177,-43.35469612
21/11/2019,8098.56,8134.73,7500,7627.74,58418.78026,8375.745,16.3265,-211.68694,-77.02114477
22/11/2019,7627.79,7750,6790,7268.23,126603.1403,8220.374,16.92168,-283.41473,-118.2998622
23/11/2019,7268.23,7344.48,7080.01,7311.57,50449.89476,8073.819,17.20039,-332.9246,-161.2248099
24/11/2019,7311.1,7330.39,6861,6903.28,67890.20648,7899.479,6.60884,-400.49051,-209.0779507
25/11/2019,6900.23,7377.69,6515,7109.57,119645.7352,7763.263,15.62347,-432.40659,-253.7436793
26/11/2019,7109.99,7340,7017.48,7156.14,65722.39769,7629.775,14.09202,-448.76937,-292.7488182
27/11/2019,7154.75,7655,6840,7508.52,92452.87349,7530.387,25.85551,-428.36495,-319.8720443
28/11/2019,7507.9,7643,7360,7419.49,56933.98111,7453.619,26.26958,-414.59903,-338.8174419
29/11/2019,7418.52,7850,7362.3,7739.68,60745.30087,7414.223,36.59706,-373.54677,-345.7633081
30/11/2019,7740.99,7810,7441,7541.89,46989.43362,7358.611,33.68873,-352.9045,-347.1915461
01/12/2019,7540.63,7541.85,7210,7390.89,60769.34231,7334.926,31.77285,-344.75566,-346.704368
02/12/2019,7391.5,7420.56,7151.1,7294.28,46330.25604,7337.531,34.22695,-342.14918,-345.7933297
03/12/2019,7294.42,7400,7241.35,7292.71,33149.47749,7335.645,34.86703,-336.33317,-343.9012977
04/12/2019,7292.71,7750,7067,7194.32,83153.70159,7364.749,34.09685,-335.79239,-342.2795156
05/12/2019,7194.59,7485,7150,7389,59306.67886,7392.692,45.34736,-316.01197,-337.0260074
06/12/2019,7389,7590.03,7305,7527.47,48189.08794,7429.825,55.52845,-285.86718,-326.7942429
07/12/2019,7527.8,7619.62,7470.16,7488.21,31498.68417,7427.794,53.77352,-262.12358,-313.86011
08/12/2019,7487.31,7564,7374.86,7510.11,29856.89763,7436.856,65.52686,-238.78687,-298.845461
09/12/2019,7510.11,7650,7273,7338.64,46621.88749,7396.752,55.96751,-231.46042,-285.3684522
10/12/2019,7338.64,7407.6,7157.1,7224.13,49723.76214,7364.976,51.71066,-232.2173,-274.7382211
11/12/2019,7224.15,7275.5,7125.66,7210,30093.09194,7346.887,40.94845,-231.29112,-266.0488015
12/12/2019,7210,7295,7080.3,7198.08,42288.60093,7337.267,42.9572,-228.88057,-258.6151561
13/12/2019,7197.76,7309.05,7190.76,7258.48,27609.8738,7333.844,31.66298,-219.56541,-250.8052068
14/12/2019,7257.37,7271.77,7012,7064.05,29561.98597,7320.817,31.74427,-225.27512,-245.6991891
15/12/2019,7064.14,7200.3,7008.35,7118.59,26395.77814,7293.776,38.7691,-222.83053,-241.1254573
16/12/2019,7119.6,7150,6836,6891.72,43863.99306,7230.201,35.00752,-236.47377,-240.1951193
17/12/2019,6891.44,6942.21,6560,6623.82,53865.06993,7143.762,29.21243,-265.839,-245.3238945
18/12/2019,6623.84,7440,6435,7277.83,95636.65125,7120.534,51.92909,-233.6447,-242.9880552
19/12/2019,7277.83,7380,7038.31,7150.3,55509.04908,7101.7,44.30946,-215.93196,-237.5768365
20/12/2019,7151.31,7220,7079.5,7187.83,32132.06921,7098.07,41.49369,-196.59985,-229.3814397
21/12/2019,7188.01,7190.58,7105,7132.75,19467.17403,7090.345,41.16747,-183.607,-220.2265527
22/12/2019,7131.59,7518.54,7122.47,7501.44,39137.45515,7120.681,49.81624,-141.92387,-204.5660158
23/12/2019,7500.71,7695.38,7265.84,7317.09,68051.9972,7126.542,49.54572,-122.35476,-188.1237639
24/12/2019,7317.3,7436.68,7157.04,7255.77,43629.49419,7145.714,50.68228,-110.5201,-172.603031
25/12/2019,7255.77,7271.77,7128.86,7204.63,27492.04432,7154.318,49.88602,-104.06799,-158.8960223
26/12/2019,7205.01,7435,7157.12,7202,36259.76108,7185.346,50.08353,-98.03676,-146.7241689
27/12/2019,7202,7275.86,7076.42,7254.74,33642.70186,7248.438,49.92004,-87.98702,-134.9767398
28/12/2019,7254.77,7365.01,7238.67,7316.14,26848.9822,7252.269,55.71443,-74.21259,-122.8239107
29/12/2019,7315.36,7528.45,7288,7388.24,31387.10609,7276.063,56.06421,-56.82337,-109.6238024
30/12/2019,7388.43,7408.24,7220,7246,29605.91178,7281.88,58.28276,-53.89855,-98.4787524
31/12/2019,7246,7320,7145.01,7195.23,25954.45353,7288.128,64.86862,-55.04283,-89.79156786
01/01/2020,7195.24,7255,7175.15,7200.85,16792.38817,7258.069,46.97677,-54.86376,-82.80600535
02/01/2020,7200.77,7212.5,6924.74,6965.71,31951.48393,7222.931,43.31559,-72.85583,-80.81597104
03/01/2020,6965.49,7405,6871.04,7344.96,68428.50045,7231.85,54.56118,-55.86836,-75.8264497
04/01/2020,7345,7404,7272.21,7354.11,29987.97498,7246.798,56.60169,-41.1925,-68.89966024
05/01/2020,7354.19,7495,7318,7358.75,38331.0856,7262.473,44.56415,-28.85475,-60.89067765
06/01/2020,7357.64,7795.34,7346.76,7758,54635.69532,7312.799,64.43345,12.98942,-46.11465873
07/01/2020,7758.9,8207.68,7723.71,8145.28,91171.68466,7395.713,73.99736,76.51941,-21.58784502
08/01/2020,8145.92,8455,7870,8055.98,112622.6426,7462.487,72.50451,118.29796,6.389315575
09/01/2020,8054.72,8055.96,7750,7817.76,64239.51983,7519.663,64.47417,130.67901,31.24725426
10/01/2020,7817.74,8199,7672,8197.02,82406.77745,7619.842,69.20183,169.1444,58.82668383
11/01/2020,8198.86,8286.34,8003.16,8020.01,54810.03267,7701.758,63.69807,183.23308,83.70796283
